node_id,landuse_type,area_sqm,longitude,latitude
067,4,73.63079427252524,234184.05988582407,902422.2677339973
068,0,116.37458759266883,234097.24384391075,902417.3682150743
069,4,126.5418390892446,234206.07861050474,902412.480170466
070,4,154.87335607944988,234213.579543576,902410.9862253899
071,3,151.81327005801722,234115.16706459,902414.1406664103
072,0,156.7455456117168,234182.2472124105,902410.8479523793
073,0,437.003392836079,234039.14465949763,902409.6496696285
074,0,129.20982735976577,234001.3687323585,902413.5231202337
075,0,319.76087615377037,234221.95362812286,902400.9583024151
076,0,97.93883646372706,234143.6543954415,902413.0616169294
077,4,239.6051970612025,234235.41182472304,902401.0195776073
078,0,170.69182075932622,234096.806867278,902408.8768024193
079,0,158.97352388873696,234065.19736784947,902408.865398985
080,0,342.9935224428773,234114.0250316761,902401.2032105133
081,0,141.68250042200089,233999.75108247538,902405.0104659889
082,0,209.97544003464282,234148.49969557565,902403.8418703757
083,4,319.0994275943376,234281.27635702855,902396.0961309234
084,4,257.85525465151295,234291.2129522566,902392.0286546439
085,0,190.74872253648937,234061.56353563635,902401.3636648835
086,0,225.50498859537765,234300.93819388232,902394.80509353
087,0,216.9881540404167,234172.81540216354,902399.7813460676
088,0,164.2926279399544,234095.2143174971,902399.7074670158
089,0,175.42810831405222,234308.56832661698,902386.1204877455
090,0,133.04426083201542,234026.6375553137,902395.6975088654
091,0,174.2691734964028,234313.76247560256,902390.9846047525
092,0,177.24016617098823,234207.63491838044,902396.6693703772
093,4,169.87067508578184,234319.68660743654,902387.4087207059
094,0,140.48612505197525,234035.49797389316,902394.2266439163
095,0,78.61549415811896,233995.0878039239,902397.3385227883
096,0,205.8095763232559,234146.97915566497,902395.4858423867
097,0,112.3855814281851,234043.79558221463,902392.9323779731
098,0,46.49674626812339,234002.77161745736,902395.6291937205
099,0,108.25074568483979,234051.07086722043,902391.6580451295
100,4,360.55037197330967,234344.77306044628,902385.4077311562
101,0,107.2044905689545,234058.24448984067,902390.5023330649
102,0,269.7065924871713,234171.08815476674,902390.1043486475
103,0,145.38240433391184,234066.7266713467,902389.059860708
104,4,198.19719374459237,234355.5647522315,902383.5090500271
105,0,54.880285531748086,234089.31724810306,902392.9163666562
106,0,205.60087224794552,234363.33480230335,902382.2316791979
107,0,167.6127406032756,234097.30228331,902385.6285929518
108,4,231.32369358371943,234370.7075306277,902378.6956295513
109,0,166.0239826310426,234111.72608320485,902387.6631288697
110,0,201.41089230775833,234145.70037179757,902387.2388824599
111,0,229.20487551297992,234213.53785643738,902385.6966780482
112,0,974.5402881260961,233954.06029665773,902372.0199738513
113,0,64.01430433057249,234088.23855848605,902386.2228224046
114,0,229.36988393357024,234230.28430092012,902370.9441820747
115,0,156.06884051684756,234161.13435594714,902373.4557362293
116,0,189.7637549820356,234416.19659669424,902371.2868654749
117,0,218.92942029424012,234171.56908095983,902378.9481005914
118,0,250.41031605401076,234238.13593969235,902370.3062690811
119,0,87.38041814626195,234299.25628902047,902379.9417753041
120,-1,277.49787164945155,234423.82372084874,902370.0028272473
121,0,224.4394713578513,234139.3998646856,902376.7552373457
122,0,244.75766099011526,233972.6742873654,902368.5967702037
123,0,162.22577357059345,234110.17311146998,902378.8665051468
124,4,247.87730647041462,234537.0300340414,902078.708116031
125,0,514.7995377033949,234388.00532691597,902069.7421964047
126,0,650.8624469898641,234462.174639322,902053.1029359675
127,0,434.33421384962276,234391.25412249824,902040.8926276912
128,0,236.74132886435837,234511.69356290117,902041.0519564603
129,0,122.38408130919561,234379.6546966064,902036.8517736875
130,0,195.179698096239,234508.80834249762,902033.7846250581
131,4,553.2099722865969,234459.45559363125,902022.649102287
132,0,771.9221153451945,234480.48951862552,902019.496306664
133,0,259.74822727544233,234442.71660399853,902019.2208868758
134,0,128.63301833998412,234376.74741051483,902026.9258639831
135,0,204.98276762850583,234506.6948402709,902025.5446785446
136,0,235.20725868362933,234391.88762793966,902023.9824550431
137,0,126.59490779177577,234147.46453148694,902021.8869956745
138,0,166.322940165177,234501.68659939253,902016.8363922526
139,0,222.15188811765984,234212.21336259242,902378.365859448
140,0,447.1958725724835,234249.31902196578,902368.0928359035
141,1,486.68072160333395,234436.23038653465,902367.7062206268
142,0,253.94956004992127,233980.32042818435,902367.1971538337
143,0,39.30413058772683,234087.23317439517,902380.4413771325
144,0,139.54783459752798,234151.89574091887,902375.022950623
145,0,192.7107160257874,233993.94531456896,902374.8383491939
146,0,427.50940058822744,234284.5067314809,902362.0330040549
147,0,93.30999069812242,234197.81256645438,902369.100659704
148,0,371.7576486617327,234021.33429669403,902361.1274842025
149,0,96.5741320848465,234203.8664580854,902368.192232913
150,0,334.072438608855,234296.7744703659,902360.1903885319
151,-1,174.94477149192244,234482.69772595138,902369.0984106461
152,0,92.87245246814564,234209.8754191253,902367.1934626183
153,0,267.0981260559056,234031.66512674576,902359.6255431154
154,0,96.84835813660175,234215.8881615469,902366.1808892322
155,0,238.30364847555757,234311.21101905988,902365.6567508079
156,0,308.556959990412,234349.48386318373,902366.3618121381
157,0,110.17383665544912,234173.73608764174,902368.4046853798
158,4,185.47636520443484,234492.81300636372,902361.1266512405
159,0,102.18314093817025,234222.19099397704,902365.1111465321
160,4,226.9309672745876,234500.94651511175,902358.8368534973
161,3,912.6765046718065,234519.63314338203,902353.4168009075
162,0,99.26718470826745,233992.30935696576,902365.8552864763
163,0,144.92015765048563,234085.30423280626,902359.9726823788
164,0,262.5566148897633,234366.05003821276,902348.7892974867
165,0,190.83173228427768,234480.68574305443,902357.0408664055
166,0,220.18037033826113,233990.35363218954,902356.0780170351
167,0,226.7369428461534,234105.90301374544,902356.3851842078
168,0,137.96221898589283,234340.49575051756,902357.8104591029
169,0,238.2227155934088,234374.04868307526,902347.3660415509
170,0,560.4655246152543,234386.8289435454,902345.2310013631
171,0,185.16975966189057,234350.0475402984,902348.4544334677
172,0,191.0449384902604,234357.55885606728,902347.2439350043
173,0,4282.1957901176065,233954.50057011808,902315.1134051253
174,0,468.06272732419893,234403.25392177727,902342.3487481608
175,3,387.6761779929511,234416.94684324058,902340.122537037
176,0,153.5143773702439,234082.93322740713,902347.3832665654
177,0,104.80085764452815,234339.1470108773,902349.5691860557
178,-1,5466.792534107983,234651.03845860195,902316.0748719033
179,-1,1083.2777072805911,234483.84604863366,902331.6250226679
180,0,112.8941393615678,234308.03884417124,902346.4621410725
181,0,94.78265882562846,233988.55302651183,902346.4369475846
182,0,114.39706056192517,234337.73934623538,902342.1312310767
183,0,148.8777649514377,234021.1196804351,902341.4917412505
184,3,305.64575570169836,234196.78807387524,902334.7759901141
185,0,116.6801493652165,233987.24899369795,902339.9908851606
186,0,185.75695710256696,234207.29553087451,902331.8338782365
